,ReportDt,Unit,Power
27362,04/12/2009,Brunswick 2,0
27363,04/12/2009,Byron 1,96
27364,04/12/2009,Byron 2,100
27365,04/12/2009,Callaway,100
27366,04/12/2009,Calvert Cliffs 1,100
27367,04/12/2009,Calvert Cliffs 2,100
27368,04/12/2009,Catawba 1,100
27369,04/12/2009,Catawba 2,0
27370,04/12/2009,Clinton,96
27371,04/12/2009,Columbia Generating Station,85
27372,04/12/2009,Comanche Peak 1,100
27373,04/12/2009,Comanche Peak 2,100
27374,04/12/2009,Cooper,100
27375,04/12/2009,Crystal River 3,100
27376,04/12/2009,D.C. Cook 1,0
27377,04/12/2009,D.C. Cook 2,0
27378,04/12/2009,Davis-Besse,0
27379,04/12/2009,Diablo Canyon 1,100
27380,04/12/2009,Diablo Canyon 2,100
27381,04/12/2009,Dresden 2,98
27382,04/12/2009,Dresden 3,98
27383,04/12/2009,Duane Arnold,100
27384,04/12/2009,Farley 1,0
27385,04/12/2009,Farley 2,100
27386,04/12/2009,Fermi 2,0
27387,04/12/2009,FitzPatrick,100
27388,04/12/2009,Fort Calhoun,100
27389,04/12/2009,Ginna,100
27390,04/12/2009,Grand Gulf 1,100
27391,04/12/2009,Harris 1,90
27392,04/12/2009,Hatch 1,100
27393,04/12/2009,Hatch 2,0
27394,04/12/2009,Hope Creek 1,0
27395,04/12/2009,Indian Point 2,100
27396,04/12/2009,Indian Point 3,0
27397,04/12/2009,Kewaunee,100
27398,04/12/2009,La Salle 1,100
27399,04/12/2009,La Salle 2,100
27400,04/12/2009,Limerick 1,100
27401,04/12/2009,Limerick 2,1
27402,04/12/2009,McGuire 1,100
27403,04/12/2009,McGuire 2,100
27404,04/12/2009,Millstone 2,100
27405,04/12/2009,Millstone 3,100
27406,04/12/2009,Monticello,0
27407,04/12/2009,Nine Mile Point 1,45
27408,04/12/2009,Nine Mile Point 2,100
27409,04/12/2009,North Anna 1,100
27410,04/12/2009,North Anna 2,100
27411,04/12/2009,Oconee 1,100
27412,04/12/2009,Oconee 2,100
27413,04/12/2009,Oconee 3,100
27414,04/12/2009,Oyster Creek,100
27415,04/12/2009,Palisades,0
27416,04/12/2009,Palo Verde 1,100
27417,04/12/2009,Palo Verde 2,100
27418,04/12/2009,Palo Verde 3,0
27419,04/12/2009,Peach Bottom 2,100
27420,04/12/2009,Peach Bottom 3,100
27421,04/12/2009,Perry 1,0
27422,04/12/2009,Pilgrim 1,96
27423,04/12/2009,Point Beach 1,100
27424,04/12/2009,Point Beach 2,100
27425,04/12/2009,Prairie Island 1,100
27426,04/12/2009,Prairie Island 2,100
27427,04/12/2009,Quad Cities 1,97
27428,04/12/2009,Quad Cities 2,96
27429,04/12/2009,River Bend 1,100
27430,04/12/2009,Robinson 2,100
27431,04/12/2009,Saint Lucie 1,100
27432,04/12/2009,Saint Lucie 2,100
27433,04/12/2009,Salem 1,100
27434,04/12/2009,Salem 2,100
27435,04/12/2009,San Onofre 2,98
27436,04/12/2009,San Onofre 3,100
27437,04/12/2009,Seabrook 1,100
27438,04/12/2009,Sequoyah 1,0
27439,04/12/2009,Sequoyah 2,100
27440,04/12/2009,South Texas 1,100
27441,04/12/2009,South Texas 2,100
27442,04/12/2009,Summer,100
27443,04/12/2009,Surry 1,100
27444,04/12/2009,Surry 2,100
27445,04/12/2009,Susquehanna 1,94
27446,04/12/2009,Susquehanna 2,0
27447,04/12/2009,Three Mile Island 1,100
27448,04/12/2009,Turkey Point 3,0
27449,04/12/2009,Turkey Point 4,100
27450,04/12/2009,Vermont Yankee,100
27451,04/12/2009,Vogtle 1,100
27452,04/12/2009,Vogtle 2,100
27453,04/12/2009,Waterford 3,100
27454,04/12/2009,Watts Bar 1,100
27455,04/12/2009,Wolf Creek 1,100
27456,04/11/2009,Arkansas Nuclear 1,100
27457,04/11/2009,Arkansas Nuclear 2,100
27458,04/11/2009,Beaver Valley 1,97
27459,04/11/2009,Beaver Valley 2,100
27460,04/11/2009,Braidwood 1,0
27461,04/11/2009,Braidwood 2,100
27462,04/11/2009,Browns Ferry 1,100
27463,04/11/2009,Browns Ferry 2,93
27464,04/11/2009,Browns Ferry 3,100
27465,04/11/2009,Brunswick 1,100
27466,04/11/2009,Brunswick 2,0
27467,04/11/2009,Byron 1,100
27468,04/11/2009,Byron 2,100
27469,04/11/2009,Callaway,100
27470,04/11/2009,Calvert Cliffs 1,100
27471,04/11/2009,Calvert Cliffs 2,100
27472,04/11/2009,Catawba 1,100
27473,04/11/2009,Catawba 2,0
27474,04/11/2009,Clinton,97
27475,04/11/2009,Columbia Generating Station,85
27476,04/11/2009,Comanche Peak 1,100
27477,04/11/2009,Comanche Peak 2,100
27478,04/11/2009,Cooper,100
27479,04/11/2009,Crystal River 3,100
27480,04/11/2009,D.C. Cook 1,0
27481,04/11/2009,D.C. Cook 2,0
27482,04/11/2009,Davis-Besse,0
27483,04/11/2009,Diablo Canyon 1,100
27484,04/11/2009,Diablo Canyon 2,100
27485,04/11/2009,Dresden 2,97
27486,04/11/2009,Dresden 3,97
27487,04/11/2009,Duane Arnold,100
27488,04/11/2009,Farley 1,0
27489,04/11/2009,Farley 2,100
27490,04/11/2009,Fermi 2,0
27491,04/11/2009,FitzPatrick,100
27492,04/11/2009,Fort Calhoun,100
27493,04/11/2009,Ginna,100
27494,04/11/2009,Grand Gulf 1,100
27495,04/11/2009,Harris 1,91
27496,04/11/2009,Hatch 1,100
27497,04/11/2009,Hatch 2,0
27498,04/11/2009,Hope Creek 1,0
27499,04/11/2009,Indian Point 2,100
27500,04/11/2009,Indian Point 3,0
27501,04/11/2009,Kewaunee,100
27502,04/11/2009,La Salle 1,100
27503,04/11/2009,La Salle 2,100
27504,04/11/2009,Limerick 1,100
27505,04/11/2009,Limerick 2,0
27506,04/11/2009,McGuire 1,100
27507,04/11/2009,McGuire 2,100
27508,04/11/2009,Millstone 2,100
27509,04/11/2009,Millstone 3,100
27510,04/11/2009,Monticello,0
27511,04/11/2009,Nine Mile Point 1,45
27512,04/11/2009,Nine Mile Point 2,100
27513,04/11/2009,North Anna 1,100
27514,04/11/2009,North Anna 2,100
27515,04/11/2009,Oconee 1,100
27516,04/11/2009,Oconee 2,100
27517,04/11/2009,Oconee 3,100
27518,04/11/2009,Oyster Creek,100
27519,04/11/2009,Palisades,0
27520,04/11/2009,Palo Verde 1,100
27521,04/11/2009,Palo Verde 2,100
27522,04/11/2009,Palo Verde 3,0
27523,04/11/2009,Peach Bottom 2,100
27524,04/11/2009,Peach Bottom 3,100
27525,04/11/2009,Perry 1,0
27526,04/11/2009,Pilgrim 1,96
27527,04/11/2009,Point Beach 1,100
27528,04/11/2009,Point Beach 2,100
27529,04/11/2009,Prairie Island 1,100
27530,04/11/2009,Prairie Island 2,100
27531,04/11/2009,Quad Cities 1,97
27532,04/11/2009,Quad Cities 2,96
27533,04/11/2009,River Bend 1,100
27534,04/11/2009,Robinson 2,100
27535,04/11/2009,Saint Lucie 1,100
27536,04/11/2009,Saint Lucie 2,100
27537,04/11/2009,Salem 1,100
27538,04/11/2009,Salem 2,100
27539,04/11/2009,San Onofre 2,98
27540,04/11/2009,San Onofre 3,100
27541,04/11/2009,Seabrook 1,100
27542,04/11/2009,Sequoyah 1,0
27543,04/11/2009,Sequoyah 2,100
27544,04/11/2009,South Texas 1,100
27545,04/11/2009,South Texas 2,100
27546,04/11/2009,Summer,100
27547,04/11/2009,Surry 1,100
27548,04/11/2009,Surry 2,100
27549,04/11/2009,Susquehanna 1,94
27550,04/11/2009,Susquehanna 2,0
27551,04/11/2009,Three Mile Island 1,100
27552,04/11/2009,Turkey Point 3,0
27553,04/11/2009,Turkey Point 4,100
27554,04/11/2009,Vermont Yankee,100
27555,04/11/2009,Vogtle 1,100
27556,04/11/2009,Vogtle 2,100
27557,04/11/2009,Waterford 3,100
27558,04/11/2009,Watts Bar 1,100
27559,04/11/2009,Wolf Creek 1,100
27560,04/10/2009,Arkansas Nuclear 1,40
27561,04/10/2009,Arkansas Nuclear 2,100
27562,04/10/2009,Beaver Valley 1,97
27563,04/10/2009,Beaver Valley 2,100
27564,04/10/2009,Braidwood 1,0
27565,04/10/2009,Braidwood 2,100
27566,04/10/2009,Browns Ferry 1,100
27567,04/10/2009,Browns Ferry 2,100
27568,04/10/2009,Browns Ferry 3,100
27569,04/10/2009,Brunswick 1,100
27570,04/10/2009,Brunswick 2,0
27571,04/10/2009,Byron 1,100
27572,04/10/2009,Byron 2,100
27573,04/10/2009,Callaway,100
27574,04/10/2009,Calvert Cliffs 1,100
27575,04/10/2009,Calvert Cliffs 2,100
27576,04/10/2009,Catawba 1,100
27577,04/10/2009,Catawba 2,0
27578,04/10/2009,Clinton,97
27579,04/10/2009,Columbia Generating Station,96
27580,04/10/2009,Comanche Peak 1,100
27581,04/10/2009,Comanche Peak 2,100
27582,04/10/2009,Cooper,100
27583,04/10/2009,Crystal River 3,100
27584,04/10/2009,D.C. Cook 1,0
27585,04/10/2009,D.C. Cook 2,0
27586,04/10/2009,Davis-Besse,0
27587,04/10/2009,Diablo Canyon 1,100
27588,04/10/2009,Diablo Canyon 2,100
27589,04/10/2009,Dresden 2,98
27590,04/10/2009,Dresden 3,99
27591,04/10/2009,Duane Arnold,100
27592,04/10/2009,Farley 1,0
27593,04/10/2009,Farley 2,100
27594,04/10/2009,Fermi 2,0
27595,04/10/2009,FitzPatrick,100
27596,04/10/2009,Fort Calhoun,100
27597,04/10/2009,Ginna,100
27598,04/10/2009,Grand Gulf 1,100
27599,04/10/2009,Harris 1,92
27600,04/10/2009,Hatch 1,100
27601,04/10/2009,Hatch 2,0
27602,04/10/2009,Hope Creek 1,93
27603,04/10/2009,Indian Point 2,100
27604,04/10/2009,Indian Point 3,0
27605,04/10/2009,Kewaunee,100
27606,04/10/2009,La Salle 1,100
27607,04/10/2009,La Salle 2,100
27608,04/10/2009,Limerick 1,100
27609,04/10/2009,Limerick 2,0
27610,04/10/2009,McGuire 1,100
27611,04/10/2009,McGuire 2,100
27612,04/10/2009,Millstone 2,100
27613,04/10/2009,Millstone 3,100
27614,04/10/2009,Monticello,0
27615,04/10/2009,Nine Mile Point 1,42
27616,04/10/2009,Nine Mile Point 2,100
27617,04/10/2009,North Anna 1,100
27618,04/10/2009,North Anna 2,100
27619,04/10/2009,Oconee 1,100
27620,04/10/2009,Oconee 2,100
27621,04/10/2009,Oconee 3,100
27622,04/10/2009,Oyster Creek,85
27623,04/10/2009,Palisades,0
27624,04/10/2009,Palo Verde 1,100
27625,04/10/2009,Palo Verde 2,100
27626,04/10/2009,Palo Verde 3,0
27627,04/10/2009,Peach Bottom 2,100
27628,04/10/2009,Peach Bottom 3,100
27629,04/10/2009,Perry 1,0
27630,04/10/2009,Pilgrim 1,96
27631,04/10/2009,Point Beach 1,100
27632,04/10/2009,Point Beach 2,100
27633,04/10/2009,Prairie Island 1,100
27634,04/10/2009,Prairie Island 2,100
27635,04/10/2009,Quad Cities 1,97
27636,04/10/2009,Quad Cities 2,96
27637,04/10/2009,River Bend 1,100
27638,04/10/2009,Robinson 2,100
27639,04/10/2009,Saint Lucie 1,100
27640,04/10/2009,Saint Lucie 2,100
27641,04/10/2009,Salem 1,100
27642,04/10/2009,Salem 2,100
27643,04/10/2009,San Onofre 2,98
27644,04/10/2009,San Onofre 3,100
27645,04/10/2009,Seabrook 1,100
27646,04/10/2009,Sequoyah 1,0
27647,04/10/2009,Sequoyah 2,100
27648,04/10/2009,South Texas 1,100
27649,04/10/2009,South Texas 2,100
27650,04/10/2009,Summer,100
27651,04/10/2009,Surry 1,100
27652,04/10/2009,Surry 2,100
27653,04/10/2009,Susquehanna 1,94
27654,04/10/2009,Susquehanna 2,0
27655,04/10/2009,Three Mile Island 1,100
27656,04/10/2009,Turkey Point 3,0
27657,04/10/2009,Turkey Point 4,100
27658,04/10/2009,Vermont Yankee,100
27659,04/10/2009,Vogtle 1,100
27660,04/10/2009,Vogtle 2,100
27661,04/10/2009,Waterford 3,100
27662,04/10/2009,Watts Bar 1,100
27663,04/10/2009,Wolf Creek 1,100
27664,04/09/2009,Arkansas Nuclear 1,100
27665,04/09/2009,Arkansas Nuclear 2,100
27666,04/09/2009,Beaver Valley 1,98
27667,04/09/2009,Beaver Valley 2,100
27668,04/09/2009,Braidwood 1,0
27669,04/09/2009,Braidwood 2,100
27670,04/09/2009,Browns Ferry 1,100
27671,04/09/2009,Browns Ferry 2,100
27672,04/09/2009,Browns Ferry 3,100
27673,04/09/2009,Brunswick 1,100
27674,04/09/2009,Brunswick 2,0
27675,04/09/2009,Byron 1,100
27676,04/09/2009,Byron 2,100
27677,04/09/2009,Callaway,100
27678,04/09/2009,Calvert Cliffs 1,100
27679,04/09/2009,Calvert Cliffs 2,100
27680,04/09/2009,Catawba 1,100
27681,04/09/2009,Catawba 2,0
27682,04/09/2009,Clinton,97
27683,04/09/2009,Columbia Generating Station,97
27684,04/09/2009,Comanche Peak 1,100
27685,04/09/2009,Comanche Peak 2,100
27686,04/09/2009,Cooper,100
27687,04/09/2009,Crystal River 3,100
27688,04/09/2009,D.C. Cook 1,0
27689,04/09/2009,D.C. Cook 2,0
27690,04/09/2009,Davis-Besse,0
27691,04/09/2009,Diablo Canyon 1,100
27692,04/09/2009,Diablo Canyon 2,100
27693,04/09/2009,Dresden 2,98
27694,04/09/2009,Dresden 3,99
27695,04/09/2009,Duane Arnold,100
27696,04/09/2009,Farley 1,0
27697,04/09/2009,Farley 2,100
27698,04/09/2009,Fermi 2,0
27699,04/09/2009,FitzPatrick,100
27700,04/09/2009,Fort Calhoun,100
27701,04/09/2009,Ginna,100
27702,04/09/2009,Grand Gulf 1,100
27703,04/09/2009,Harris 1,93
27704,04/09/2009,Hatch 1,100
27705,04/09/2009,Hatch 2,0
27706,04/09/2009,Hope Creek 1,94
27707,04/09/2009,Indian Point 2,100
27708,04/09/2009,Indian Point 3,0
27709,04/09/2009,Kewaunee,100
27710,04/09/2009,La Salle 1,100
27711,04/09/2009,La Salle 2,100
27712,04/09/2009,Limerick 1,100
27713,04/09/2009,Limerick 2,0
27714,04/09/2009,McGuire 1,100
27715,04/09/2009,McGuire 2,100
27716,04/09/2009,Millstone 2,100
27717,04/09/2009,Millstone 3,100
27718,04/09/2009,Monticello,0
27719,04/09/2009,Nine Mile Point 1,1
27720,04/09/2009,Nine Mile Point 2,100
27721,04/09/2009,North Anna 1,100
27722,04/09/2009,North Anna 2,100
27723,04/09/2009,Oconee 1,100
27724,04/09/2009,Oconee 2,100
27725,04/09/2009,Oconee 3,100
27726,04/09/2009,Oyster Creek,100
27727,04/09/2009,Palisades,0
27728,04/09/2009,Palo Verde 1,100
27729,04/09/2009,Palo Verde 2,100
27730,04/09/2009,Palo Verde 3,0
27731,04/09/2009,Peach Bottom 2,100
27732,04/09/2009,Peach Bottom 3,100
27733,04/09/2009,Perry 1,0
27734,04/09/2009,Pilgrim 1,97
27735,04/09/2009,Point Beach 1,100
27736,04/09/2009,Point Beach 2,100
27737,04/09/2009,Prairie Island 1,100
27738,04/09/2009,Prairie Island 2,100
27739,04/09/2009,Quad Cities 1,97
27740,04/09/2009,Quad Cities 2,96
27741,04/09/2009,River Bend 1,100
27742,04/09/2009,Robinson 2,100
27743,04/09/2009,Saint Lucie 1,100
27744,04/09/2009,Saint Lucie 2,100
27745,04/09/2009,Salem 1,100
27746,04/09/2009,Salem 2,100
27747,04/09/2009,San Onofre 2,98
27748,04/09/2009,San Onofre 3,99
27749,04/09/2009,Seabrook 1,100
27750,04/09/2009,Sequoyah 1,0
27751,04/09/2009,Sequoyah 2,100
27752,04/09/2009,South Texas 1,100
27753,04/09/2009,South Texas 2,100
27754,04/09/2009,Summer,100
27755,04/09/2009,Surry 1,100
27756,04/09/2009,Surry 2,100
27757,04/09/2009,Susquehanna 1,66
27758,04/09/2009,Susquehanna 2,0
27759,04/09/2009,Three Mile Island 1,100
27760,04/09/2009,Turkey Point 3,0
27761,04/09/2009,Turkey Point 4,100
27762,04/09/2009,Vermont Yankee,100
27763,04/09/2009,Vogtle 1,100
27764,04/09/2009,Vogtle 2,100
27765,04/09/2009,Waterford 3,100
27766,04/09/2009,Watts Bar 1,100
27767,04/09/2009,Wolf Creek 1,100
27768,04/08/2009,Arkansas Nuclear 1,100
27769,04/08/2009,Arkansas Nuclear 2,100
27770,04/08/2009,Beaver Valley 1,98
27771,04/08/2009,Beaver Valley 2,100
27772,04/08/2009,Braidwood 1,0
27773,04/08/2009,Braidwood 2,100
27774,04/08/2009,Browns Ferry 1,100
27775,04/08/2009,Browns Ferry 2,100
27776,04/08/2009,Browns Ferry 3,100
27777,04/08/2009,Brunswick 1,100
27778,04/08/2009,Brunswick 2,0
27779,04/08/2009,Byron 1,100
27780,04/08/2009,Byron 2,100
27781,04/08/2009,Callaway,100
27782,04/08/2009,Calvert Cliffs 1,100
27783,04/08/2009,Calvert Cliffs 2,100
27784,04/08/2009,Catawba 1,100
27785,04/08/2009,Catawba 2,0
27786,04/08/2009,Clinton,97
27787,04/08/2009,Columbia Generating Station,98
27788,04/08/2009,Comanche Peak 1,100
27789,04/08/2009,Comanche Peak 2,100
27790,04/08/2009,Cooper,100
27791,04/08/2009,Crystal River 3,100
27792,04/08/2009,D.C. Cook 1,0
27793,04/08/2009,D.C. Cook 2,0
27794,04/08/2009,Davis-Besse,0
27795,04/08/2009,Diablo Canyon 1,100
27796,04/08/2009,Diablo Canyon 2,100
27797,04/08/2009,Dresden 2,98
27798,04/08/2009,Dresden 3,99
27799,04/08/2009,Duane Arnold,100
27800,04/08/2009,Farley 1,0
27801,04/08/2009,Farley 2,100
27802,04/08/2009,Fermi 2,0
27803,04/08/2009,FitzPatrick,100
27804,04/08/2009,Fort Calhoun,100
27805,04/08/2009,Ginna,100
27806,04/08/2009,Grand Gulf 1,100
27807,04/08/2009,Harris 1,93
27808,04/08/2009,Hatch 1,100
27809,04/08/2009,Hatch 2,0
27810,04/08/2009,Hope Creek 1,94
27811,04/08/2009,Indian Point 2,100
27812,04/08/2009,Indian Point 3,0
27813,04/08/2009,Kewaunee,100
27814,04/08/2009,La Salle 1,100
27815,04/08/2009,La Salle 2,100
27816,04/08/2009,Limerick 1,100
27817,04/08/2009,Limerick 2,0
27818,04/08/2009,McGuire 1,100
27819,04/08/2009,McGuire 2,100
27820,04/08/2009,Millstone 2,100
27821,04/08/2009,Millstone 3,100
27822,04/08/2009,Monticello,0
27823,04/08/2009,Nine Mile Point 1,0
27824,04/08/2009,Nine Mile Point 2,100
27825,04/08/2009,North Anna 1,100
27826,04/08/2009,North Anna 2,100
27827,04/08/2009,Oconee 1,100
27828,04/08/2009,Oconee 2,100
27829,04/08/2009,Oconee 3,100
27830,04/08/2009,Oyster Creek,100
27831,04/08/2009,Palisades,0
27832,04/08/2009,Palo Verde 1,100
27833,04/08/2009,Palo Verde 2,100
27834,04/08/2009,Palo Verde 3,0
27835,04/08/2009,Peach Bottom 2,100
27836,04/08/2009,Peach Bottom 3,100
27837,04/08/2009,Perry 1,0
27838,04/08/2009,Pilgrim 1,97
27839,04/08/2009,Point Beach 1,100
27840,04/08/2009,Point Beach 2,100
27841,04/08/2009,Prairie Island 1,100
27842,04/08/2009,Prairie Island 2,100
27843,04/08/2009,Quad Cities 1,98
27844,04/08/2009,Quad Cities 2,96
27845,04/08/2009,River Bend 1,100
27846,04/08/2009,Robinson 2,100
27847,04/08/2009,Saint Lucie 1,100
27848,04/08/2009,Saint Lucie 2,100
27849,04/08/2009,Salem 1,100
27850,04/08/2009,Salem 2,100
27851,04/08/2009,San Onofre 2,98
27852,04/08/2009,San Onofre 3,99
27853,04/08/2009,Seabrook 1,100
27854,04/08/2009,Sequoyah 1,0
27855,04/08/2009,Sequoyah 2,100
27856,04/08/2009,South Texas 1,100
27857,04/08/2009,South Texas 2,100
27858,04/08/2009,Summer,100
27859,04/08/2009,Surry 1,100
27860,04/08/2009,Surry 2,100
27861,04/08/2009,Susquehanna 1,94
27862,04/08/2009,Susquehanna 2,0
27863,04/08/2009,Three Mile Island 1,100
27864,04/08/2009,Turkey Point 3,0
27865,04/08/2009,Turkey Point 4,100
27866,04/08/2009,Vermont Yankee,100
27867,04/08/2009,Vogtle 1,100
27868,04/08/2009,Vogtle 2,100
27869,04/08/2009,Waterford 3,100
27870,04/08/2009,Watts Bar 1,100
27871,04/08/2009,Wolf Creek 1,100
27872,04/07/2009,Arkansas Nuclear 1,100
27873,04/07/2009,Arkansas Nuclear 2,100
27874,04/07/2009,Beaver Valley 1,98
27875,04/07/2009,Beaver Valley 2,100
27876,04/07/2009,Braidwood 1,0
27877,04/07/2009,Braidwood 2,100
27878,04/07/2009,Browns Ferry 1,100
27879,04/07/2009,Browns Ferry 2,100
27880,04/07/2009,Browns Ferry 3,100
27881,04/07/2009,Brunswick 1,100
27882,04/07/2009,Brunswick 2,0
27883,04/07/2009,Byron 1,100
27884,04/07/2009,Byron 2,100
27885,04/07/2009,Callaway,100
27886,04/07/2009,Calvert Cliffs 1,100
27887,04/07/2009,Calvert Cliffs 2,100
27888,04/07/2009,Catawba 1,100
27889,04/07/2009,Catawba 2,0
27890,04/07/2009,Clinton,96
27891,04/07/2009,Columbia Generating Station,97
27892,04/07/2009,Comanche Peak 1,100
27893,04/07/2009,Comanche Peak 2,100
27894,04/07/2009,Cooper,100
27895,04/07/2009,Crystal River 3,100
27896,04/07/2009,D.C. Cook 1,0
27897,04/07/2009,D.C. Cook 2,0
27898,04/07/2009,Davis-Besse,0
27899,04/07/2009,Diablo Canyon 1,100
27900,04/07/2009,Diablo Canyon 2,100
27901,04/07/2009,Dresden 2,98
27902,04/07/2009,Dresden 3,99
27903,04/07/2009,Duane Arnold,99
27904,04/07/2009,Farley 1,0
27905,04/07/2009,Farley 2,99
27906,04/07/2009,Fermi 2,0
27907,04/07/2009,FitzPatrick,100
27908,04/07/2009,Fort Calhoun,100
27909,04/07/2009,Ginna,100
27910,04/07/2009,Grand Gulf 1,100
27911,04/07/2009,Harris 1,94
27912,04/07/2009,Hatch 1,100
27913,04/07/2009,Hatch 2,0
27914,04/07/2009,Hope Creek 1,95
27915,04/07/2009,Indian Point 2,100
27916,04/07/2009,Indian Point 3,0
27917,04/07/2009,Kewaunee,100
27918,04/07/2009,La Salle 1,100
27919,04/07/2009,La Salle 2,100
27920,04/07/2009,Limerick 1,100
27921,04/07/2009,Limerick 2,0
27922,04/07/2009,McGuire 1,100
27923,04/07/2009,McGuire 2,100
27924,04/07/2009,Millstone 2,100
27925,04/07/2009,Millstone 3,100
27926,04/07/2009,Monticello,0
27927,04/07/2009,Nine Mile Point 1,0
27928,04/07/2009,Nine Mile Point 2,100
27929,04/07/2009,North Anna 1,100
27930,04/07/2009,North Anna 2,100
27931,04/07/2009,Oconee 1,100
27932,04/07/2009,Oconee 2,100
27933,04/07/2009,Oconee 3,100
27934,04/07/2009,Oyster Creek,100
27935,04/07/2009,Palisades,0
27936,04/07/2009,Palo Verde 1,100
27937,04/07/2009,Palo Verde 2,100
27938,04/07/2009,Palo Verde 3,0
27939,04/07/2009,Peach Bottom 2,100
27940,04/07/2009,Peach Bottom 3,100
27941,04/07/2009,Perry 1,0
27942,04/07/2009,Pilgrim 1,97
27943,04/07/2009,Point Beach 1,100
27944,04/07/2009,Point Beach 2,100
27945,04/07/2009,Prairie Island 1,100
27946,04/07/2009,Prairie Island 2,100
27947,04/07/2009,Quad Cities 1,97
27948,04/07/2009,Quad Cities 2,96
27949,04/07/2009,River Bend 1,100
27950,04/07/2009,Robinson 2,100
27951,04/07/2009,Saint Lucie 1,100
27952,04/07/2009,Saint Lucie 2,100
27953,04/07/2009,Salem 1,100
27954,04/07/2009,Salem 2,100
27955,04/07/2009,San Onofre 2,98
27956,04/07/2009,San Onofre 3,99
27957,04/07/2009,Seabrook 1,100
27958,04/07/2009,Sequoyah 1,0
27959,04/07/2009,Sequoyah 2,100
27960,04/07/2009,South Texas 1,100
27961,04/07/2009,South Texas 2,100
27962,04/07/2009,Summer,100
27963,04/07/2009,Surry 1,100
27964,04/07/2009,Surry 2,100
27965,04/07/2009,Susquehanna 1,94
27966,04/07/2009,Susquehanna 2,0
27967,04/07/2009,Three Mile Island 1,100
27968,04/07/2009,Turkey Point 3,0
27969,04/07/2009,Turkey Point 4,100
27970,04/07/2009,Vermont Yankee,100
27971,04/07/2009,Vogtle 1,100
27972,04/07/2009,Vogtle 2,100
27973,04/07/2009,Waterford 3,100
27974,04/07/2009,Watts Bar 1,100
27975,04/07/2009,Wolf Creek 1,100
27976,04/06/2009,Arkansas Nuclear 1,100
27977,04/06/2009,Arkansas Nuclear 2,100
27978,04/06/2009,Beaver Valley 1,98
27979,04/06/2009,Beaver Valley 2,100
27980,04/06/2009,Braidwood 1,0
27981,04/06/2009,Braidwood 2,100
27982,04/06/2009,Browns Ferry 1,100
27983,04/06/2009,Browns Ferry 2,100
27984,04/06/2009,Browns Ferry 3,100
27985,04/06/2009,Brunswick 1,100
27986,04/06/2009,Brunswick 2,0
27987,04/06/2009,Byron 1,100
27988,04/06/2009,Byron 2,100
27989,04/06/2009,Callaway,100
27990,04/06/2009,Calvert Cliffs 1,100
27991,04/06/2009,Calvert Cliffs 2,100
27992,04/06/2009,Catawba 1,100
27993,04/06/2009,Catawba 2,0
27994,04/06/2009,Clinton,97
27995,04/06/2009,Columbia Generating Station,98
27996,04/06/2009,Comanche Peak 1,100
27997,04/06/2009,Comanche Peak 2,100
27998,04/06/2009,Cooper,100
27999,04/06/2009,Crystal River 3,100
28000,04/06/2009,D.C. Cook 1,0
28001,04/06/2009,D.C. Cook 2,0
28002,04/06/2009,Davis-Besse,0
28003,04/06/2009,Diablo Canyon 1,100
28004,04/06/2009,Diablo Canyon 2,100
28005,04/06/2009,Dresden 2,98
28006,04/06/2009,Dresden 3,99
28007,04/06/2009,Duane Arnold,78
28008,04/06/2009,Farley 1,0
28009,04/06/2009,Farley 2,100
28010,04/06/2009,Fermi 2,0
28011,04/06/2009,FitzPatrick,100
28012,04/06/2009,Fort Calhoun,100
28013,04/06/2009,Ginna,100
28014,04/06/2009,Grand Gulf 1,100
28015,04/06/2009,Harris 1,95
28016,04/06/2009,Hatch 1,100
28017,04/06/2009,Hatch 2,0
28018,04/06/2009,Hope Creek 1,95
28019,04/06/2009,Indian Point 2,100
28020,04/06/2009,Indian Point 3,0
28021,04/06/2009,Kewaunee,100
28022,04/06/2009,La Salle 1,100
28023,04/06/2009,La Salle 2,100
28024,04/06/2009,Limerick 1,100
28025,04/06/2009,Limerick 2,0
28026,04/06/2009,McGuire 1,100
28027,04/06/2009,McGuire 2,100
28028,04/06/2009,Millstone 2,100
28029,04/06/2009,Millstone 3,100
28030,04/06/2009,Monticello,0
28031,04/06/2009,Nine Mile Point 1,0
28032,04/06/2009,Nine Mile Point 2,100
28033,04/06/2009,North Anna 1,100
